,SSC-H,SSC-A,FSC-H,FSC-A
629,12624.0,11701.052734375,6146.0,4368.19482421875
630,11038.0,11070.6884765625,379.0,-4190.830078125
631,833034.0,828456.6875,6131.0,1184.554931640625
632,47686.0,47654.390625,5586.0,3249.284912109375
633,222565.0,227998.75,6841.0,-4812.1298828125
634,35470.0,37990.21875,6175.0,3017.675048828125
635,3164259.0,3365631.75,53769.0,62890.28515625
636,1640.0,1220.2681884765625,2894.0,88.3499984741211
637,225805.0,226996.4375,4804.0,311.9800109863281
638,946780.0,948445.125,7351.0,4861.2451171875
639,269147.0,270921.0,3616.0,-1127.364990234375
641,3333358.0,3264912.5,54616.0,79723.5234375
642,210267.0,210013.71875,2678.0,-6182.2197265625
644,3646.0,3752.490234375,737.0,-9043.71484375
645,100946.0,100502.1640625,6834.0,1329.8099365234375
646,114154.0,114845.84375,4044.0,3146.02001953125
648,7530.0,7467.59716796875,3916.0,5121.35498046875
649,218211.0,219144.03125,2965.0,6777.6796875
651,242792.0,239717.265625,4747.0,1325.8199462890625
653,2587.0,2929.5263671875,3700.0,5284.85009765625
654,122578.0,135856.765625,5236.0,-826.9749755859375
655,4451.0,3777.4345703125,2705.0,-2329.780029296875
656,7902.0,8043.859375,7847.0,5302.89990234375
657,5637.0,5298.50634765625,5690.0,8626.6650390625
658,3612.0,3375.71630859375,4938.0,8949.8544921875
659,6815.0,6689.64013671875,4673.0,6586.82470703125
660,130989.0,127154.0546875,3129.0,-3248.14501953125
661,9723.0,9405.033203125,4694.0,3313.7900390625
662,226367.0,224747.765625,3901.0,451.5350036621094
663,47535.0,49460.08203125,2074.0,-3080.849853515625
664,182082.0,182076.03125,5968.0,12371.08984375
665,893200.0,887083.9375,7018.0,4524.27978515625
666,8247.0,7949.49853515625,6013.0,5448.6298828125
668,5499.0,5053.54345703125,5698.0,10751.625
669,243756.0,238165.21875,5309.0,2390.675048828125
670,1941.0,1295.7032470703125,3324.0,1648.8199462890625
671,116492.0,115606.6171875,3791.0,1351.56494140625
672,8047.0,7472.88037109375,2987.0,2344.125
674,3404782.0,3503837.0,56354.0,63262.875
675,202551.0,209322.640625,5903.0,12636.234375
676,199159.0,202809.078125,6754.0,10829.5244140625
677,958335.0,939022.125,9659.0,26871.509765625
678,4958.0,5056.48583984375,2573.0,2684.4150390625
679,275298.0,279135.71875,4226.0,6919.32470703125
680,970079.0,952892.6875,10197.0,18619.71484375
682,19901.0,19476.341796875,5130.0,4695.7548828125
683,8735.0,8213.921875,6865.0,1420.155029296875
684,8112.0,7789.9345703125,1238.0,-5024.73974609375
685,3495.0,3021.54638671875,151.0,-3147.349853515625
686,9416.0,8668.1376953125,2779.0,-3306.094970703125
688,36753.0,36780.91796875,3024.0,1355.6500244140625
689,138220.0,135252.75,5281.0,1419.489990234375
690,208238.0,210955.59375,8732.0,7646.455078125
691,3587.0,2917.087646484375,-1749.0,-6886.26513671875
692,245339.0,240897.53125,7131.0,-4095.070068359375
693,239060.0,241484.4375,2458.0,-11897.0400390625
694,10646.0,10754.4365234375,5195.0,4005.579833984375
695,7192.0,6735.5166015625,6702.0,8713.01953125
696,44758.0,44692.296875,5863.0,-1421.3900146484375
697,2193.0,2192.29638671875,5744.0,2125.719970703125
699,2638.0,2887.261474609375,964.0,-2470.18994140625
700,3971.0,3314.993896484375,2231.0,-2117.264892578125
701,3430701.0,3440523.75,56285.0,45508.89453125
703,292462.0,292825.375,4462.0,-5576.1201171875
704,170026.0,172062.5625,3120.0,4818.9697265625
705,111904.0,113046.171875,4806.0,-651.2249755859375
706,959363.0,965899.5,7516.0,22404.0390625
707,230598.0,226251.3125,5085.0,10980.4794921875
708,51842.0,50519.31640625,6147.0,6496.10009765625
709,113318.0,116036.7578125,7596.0,2241.050048828125
710,10701.0,9902.3828125,4535.0,4991.01513671875
711,2259.0,2107.29833984375,3200.0,2804.68505859375
713,122710.0,125446.609375,4752.0,9060.4345703125
714,260593.0,266400.84375,18961.0,16128.33984375
715,42401.0,42876.70703125,9724.0,17905.125
716,220488.0,216196.125,9896.0,16704.705078125
718,204818.0,207896.46875,3072.0,-7046.7197265625
720,45080.0,43636.0078125,3912.0,3651.419921875
721,8517.0,8207.1005859375,1842.0,-6057.6748046875
723,138800.0,140026.890625,6479.0,4573.10986328125
724,49692.0,49269.95703125,2481.0,-649.3250122070312
725,47128.0,46239.65234375,2787.0,-346.0849914550781
726,2978095.0,2944141.0,43126.0,32801.03125
727,3084431.0,3101637.5,44064.0,44199.69921875
728,1838.0,1186.6300048828125,-1595.0,-3590.619873046875
729,3212.0,3192.07763671875,2455.0,1902.8499755859375
730,221668.0,220867.671875,4656.0,3882.175048828125
731,2780.0,2399.8095703125,1316.0,-871.1499633789062
732,40968.0,39280.3046875,5677.0,7662.69970703125
733,41506.0,41427.125,3785.0,-3460.849853515625
734,241337.0,241675.5625,4321.0,-1368.949951171875
735,243876.0,243883.109375,5676.0,7748.10498046875
737,94181.0,92629.640625,5854.0,6114.10498046875
738,2558.0,2064.096923828125,990.0,-2960.294921875
739,4109.0,3427.54443359375,4671.0,6110.875
741,197622.0,197054.359375,5899.0,7209.169921875
742,4286.0,3758.509033203125,2233.0,-1072.929931640625
743,245995.0,247009.4375,6000.0,-1896.6749267578125
744,897855.0,902411.1875,9781.0,11497.1845703125
745,265316.0,262940.21875,4265.0,5146.33984375
746,920506.0,965138.5,2305.0,-10771.384765625
747,10119.0,9428.1044921875,7290.0,-5543.81982421875
749,291053.0,359744.25,1508.0,-17348.234375
750,39614.0,39359.484375,5557.0,6834.8701171875
751,258065.0,258836.6875,1253.0,-10284.03515625
752,208014.0,204881.0625,1159.0,-5614.8798828125
753,207397.0,204918.984375,4486.0,8301.5751953125
754,995940.0,989767.25,4584.0,1760.1600341796875
755,303450.0,419344.78125,3462.0,-16294.6845703125
756,28626.0,28200.85546875,2688.0,-4604.64990234375
757,47873.0,48556.6015625,3124.0,6309.23486328125
759,971147.0,958273.5,8219.0,-4281.93505859375
760,269957.0,271792.78125,6190.0,85.1199951171875
761,4651.0,4044.065185546875,4859.0,5095.419921875
762,206693.0,206848.859375,3913.0,9714.03515625
763,1711.0,1444.56689453125,1676.0,690.0800170898438
764,5974.0,5963.3779296875,2493.0,986.385009765625
766,2505.0,2027.315673828125,1736.0,-949.0499877929688
767,262419.0,260485.21875,4546.0,-784.4149780273438
768,247759.0,246204.9375,6889.0,11381.759765625
769,54319.0,53833.77734375,6319.0,6863.3701171875
770,46799.0,47642.01953125,6835.0,9498.1953125
771,224471.0,228289.53125,5438.0,3175.18505859375
772,208696.0,208537.0625,1997.0,-8531.474609375
773,8212.0,8240.5380859375,1643.0,311.0299987792969
774,17119.0,16699.55859375,3410.0,4081.10498046875
776,1812.0,2364.36572265625,1066.0,-2531.27490234375
777,29298.0,28897.4921875,3852.0,3190.385009765625
778,3427124.0,3460958.5,55688.0,50422.9609375
780,5535.0,4933.77001953125,5634.0,5600.9150390625
781,263199.0,267313.4375,4573.0,-3856.3349609375
782,253522.0,251973.171875,4868.0,-279.29998779296875
783,3403937.0,3392413.0,59361.0,45757.4140625
784,5401.0,5064.71142578125,46.0,-5021.31982421875
786,7095.0,6610.59423828125,5344.0,-594.2249755859375
787,204610.0,201397.34375,2945.0,4068.849853515625
789,149812.0,148056.578125,3533.0,-7848.52001953125
790,33817.0,32881.97265625,5568.0,176.60499572753906
791,206767.0,203376.375,7486.0,12099.2001953125
793,255161.0,385449.59375,2280.0,-8597.5947265625
795,649689.0,637663.625,3819.0,-3339.6298828125
796,134262.0,130882.671875,2970.0,-6757.2548828125
797,153537.0,154218.03125,6684.0,-272.8399963378906
798,52726.0,52883.55078125,5362.0,6630.4296875
799,864662.0,858918.625,6799.0,5576.5947265625
800,279878.0,274905.40625,3889.0,308.8450012207031
801,12262.0,12586.87890625,2147.0,-3000.0048828125
802,51055.0,51212.0078125,4594.0,-2595.02001953125
803,3663.0,3124.533935546875,4784.0,-1924.0350341796875
805,236693.0,237621.59375,2429.0,-8294.9248046875
806,55128.0,55288.640625,1763.0,224.5800018310547
807,1856.0,1322.5869140625,3943.0,467.4949951171875
808,8123.0,7889.6455078125,3055.0,757.5299682617188
809,35504.0,34993.08203125,6254.0,6843.51513671875
810,15012.0,14517.025390625,8036.0,9076.0146484375
811,7887.0,7781.708984375,3267.0,-2012.7650146484375
812,195289.0,200106.921875,5182.0,1435.9249267578125
814,49991.0,50359.953125,1819.0,-9616.1845703125
815,1916.0,1347.6650390625,2511.0,-201.58999633789062
816,32442.0,31681.8984375,1714.0,-9027.4697265625
817,2600.0,2525.668212890625,1624.0,-1198.7099609375
818,106637.0,106547.6640625,3628.0,862.7899780273438
819,2721.0,2367.91015625,2984.0,-418.57000732421875
820,201481.0,197994.546875,4287.0,-6159.22998046875
821,179935.0,180114.25,2986.0,-6834.6796875
822,1649.0,1356.09130859375,1768.0,-766.364990234375
823,2588.0,2524.99951171875,6533.0,7320.1298828125
824,38181.0,37091.6171875,5440.0,6337.9248046875
825,119535.0,119863.546875,5477.0,11166.490234375
827,6228.0,5834.6435546875,5924.0,4503.759765625
828,15656.0,15007.2861328125,4618.0,6363.955078125
829,214100.0,209262.515625,6580.0,11005.0849609375
830,16024.0,16308.806640625,7784.0,9012.6494140625
831,140908.0,138782.625,2870.0,-1554.6749267578125
832,181999.0,183567.875,6839.0,1577.2850341796875
834,5206.0,4836.93505859375,7513.0,8536.03515625
835,3162228.0,3120481.75,56879.0,62413.66796875
836,2861.0,2796.980224609375,2493.0,1580.7999267578125
837,13377.0,13217.1083984375,9435.0,18116.78515625
838,3420156.0,3597396.5,53100.0,49216.26953125
839,5018.0,4385.86328125,1867.0,-338.4849853515625
840,45932.0,45884.54296875,2003.0,-3479.945068359375
841,59812.0,58339.87890625,4254.0,-4627.06982421875
842,247353.0,248898.796875,3893.0,-4279.27490234375
843,5612.0,5281.65380859375,3342.0,-3867.639892578125
844,46673.0,45191.05078125,1387.0,-8182.82470703125
845,41150.0,39780.73046875,959.0,-6237.03515625
846,27703.0,27722.96484375,2388.0,1132.969970703125
847,5263.0,5124.4306640625,5188.0,4805.384765625
848,6659.0,6246.1923828125,3583.0,-237.5
850,56110.0,55907.1015625,6917.0,2602.239990234375
851,9515.0,9010.73828125,-294.0,-6671.18505859375
852,88030.0,86642.453125,5555.0,-2807.9150390625
854,106625.0,106312.6640625,4461.0,-8102.8349609375
855,5665.0,5449.7109375,1917.0,-8232.794921875
856,278418.0,278575.3125,5090.0,-1078.0599365234375
857,913410.0,906643.25,2925.0,-4861.2451171875
858,924951.0,908226.1875,4266.0,-6447.93505859375
859,184374.0,183264.265625,5517.0,12212.0595703125
860,18967.0,19420.234375,6893.0,-5739.330078125
861,40869.0,40925.83203125,3569.0,-1488.6500244140625
862,198322.0,194143.890625,3747.0,-556.60498046875
863,83338.0,83792.5078125,6632.0,3443.369873046875
864,5433.0,5230.49462890625,5453.0,2733.43505859375
865,133451.0,133340.46875,7358.0,6027.56005859375
866,45938.0,44892.65625,5279.0,5997.06494140625
868,4341.0,3981.537109375,414.0,-6328.14013671875
869,36037.0,36120.66015625,7969.0,7990.44970703125
870,2031.0,1729.655029296875,1757.0,-84.54999542236328
871,9062.0,8693.951171875,4981.0,-774.9149780273438
872,2048.0,1607.4075927734375,4866.0,4475.259765625
874,8945.0,8358.23828125,2554.0,-2328.73486328125
875,44589.0,43659.8125,4396.0,-2227.75
876,116658.0,115003.203125,1601.0,-1233.385009765625
877,1930.0,1601.054443359375,410.0,-4180.6650390625
878,295773.0,293944.8125,5401.0,-2841.35498046875
879,962823.0,1016498.875,12048.0,31601.939453125
880,3440279.0,3450938.5,52611.0,41844.4609375
881,46404.0,45146.51171875,4210.0,6164.9296875
882,2728013.0,2649337.25,31045.0,33632.84765625
883,119325.0,119326.9375,4581.0,11693.359375
884,119671.0,118178.8984375,5422.0,8085.259765625
885,3982.0,3346.960205078125,3200.0,3264.580078125
886,3209.0,2879.905029296875,-899.0,-7601.61474609375
887,42665.0,41994.08984375,3246.0,3217.744873046875
888,198588.0,200503.296875,6382.0,17570.439453125
889,136213.0,135268.265625,7565.0,4333.044921875
890,208424.0,208382.4375,10695.0,19241.6796875
891,202703.0,204923.0,8301.0,15013.3251953125
894,5576.0,5399.9560546875,3402.0,1075.969970703125
895,7203.0,6879.49853515625,1575.0,-1605.7850341796875
896,4448.0,4128.72900390625,6148.0,1193.010009765625
897,6956.0,6662.75634765625,4305.0,4767.955078125
898,2594917.0,2592364.5,33524.0,42968.30859375
901,191454.0,192499.5625,3752.0,5207.044921875
902,202166.0,202724.8125,1192.0,-5385.8349609375
903,7972.0,8335.033203125,5372.0,2602.3349609375
904,57957.0,56650.75,5655.0,8911.474609375
905,7963.0,8211.849609375,2516.0,1202.7950439453125
906,6743.0,6830.8134765625,5455.0,296.0199890136719
907,205280.0,209379.015625,6995.0,5439.98486328125
908,3135.0,2432.91259765625,3892.0,-2.4700000286102295
909,4144.0,4578.7978515625,1321.0,-1329.8099365234375
910,348449.0,349879.125,6635.0,14586.7744140625
911,1637.0,1617.706298828125,1233.0,-522.1199951171875
912,4421.0,4777.01513671875,2809.0,4234.43505859375
913,241104.0,245821.40625,5364.0,9446.2294921875
914,130328.0,132249.0,3968.0,6504.83984375
916,139386.0,138888.421875,3283.0,-916.1799926757812
917,44407.0,44668.15625,5658.0,9587.7802734375
918,857650.0,853476.5,5825.0,-1270.9100341796875
919,44767.0,43477.98046875,4054.0,-1332.8499755859375
920,145433.0,144084.875,4721.0,8909.955078125
921,7210.0,7113.494140625,3564.0,1557.6199951171875
922,5218.0,5073.271484375,3372.0,916.3699951171875
923,4454.0,4531.24951171875,6593.0,7936.10986328125
924,6662.0,6742.337890625,2641.0,-409.35498046875
925,128710.0,130691.609375,4300.0,4008.71484375
926,1607.0,1251.2982177734375,932.0,-476.80499267578125
927,133419.0,131765.828125,5449.0,-1838.43994140625
928,1734.0,1313.425048828125,2229.0,-1963.7449951171875
929,281879.0,281666.9375,4434.0,9305.9150390625
930,2309.0,2104.95751953125,730.0,-2829.385009765625
931,154773.0,157295.765625,4917.0,4314.14013671875
932,6324.0,6220.77978515625,857.0,-8267.08984375
933,22702.0,22929.56640625,2022.0,-1024.385009765625
934,1934.0,1466.1676025390625,2080.0,2189.56005859375
935,948869.0,968703.75,7792.0,12746.814453125
936,228962.0,227056.625,4114.0,1709.3349609375
937,315398.0,310228.1875,7363.0,-464.92999267578125
938,238511.0,238912.953125,3830.0,4941.14013671875
940,8341.0,7835.67724609375,7112.0,8901.5947265625
941,50139.0,51404.609375,3521.0,8344.419921875
942,1809.0,1626.7344970703125,4627.0,3349.510009765625
943,3542.0,3392.6357421875,1988.0,-328.0350036621094
944,47476.0,46688.3828125,12083.0,21259.57421875
946,2825.0,2048.7158203125,4884.0,4962.705078125
947,2968.0,2651.393310546875,3590.0,2316.099853515625
948,33261.0,32781.125,219.0,-5407.4951171875
949,269852.0,269719.71875,3177.0,1127.9349365234375
950,240736.0,291029.59375,3679.0,-9379.5400390625
951,244926.0,242225.46875,3093.0,-2813.044921875
952,41053.0,40413.703125,4069.0,85.5
954,121022.0,120035.8125,2843.0,-10280.9951171875
955,923287.0,938000.25,8846.0,10042.3544921875
956,56089.0,56071.48046875,1894.0,-2107.0048828125
957,969566.0,949047.875,10419.0,12550.3544921875
958,100942.0,101582.859375,4467.0,105.06999969482422
959,3733.0,3342.54638671875,-471.0,-7494.9296875
960,2464.0,1839.998779296875,3336.0,-733.114990234375
961,240857.0,239071.25,3859.0,-3369.364990234375
963,2400.0,2087.03515625,848.0,-4216.76513671875
964,9826.0,9124.224609375,7657.0,3676.21484375
967,6019.0,5884.5322265625,869.0,-3567.534912109375
968,52180.0,50917.4921875,2950.0,2997.534912109375
969,3491209.0,3470499.5,59688.0,68859.3203125
970,57582.0,72076.875,6016.0,2156.215087890625
971,333483.0,603567.375,4954.0,-13801.5048828125
972,81484.0,81582.421875,3623.0,-6660.1650390625
973,4238.0,4020.458251953125,6485.0,-1054.9749755859375
974,1855.0,1502.280029296875,3662.0,4026.574951171875
976,190004.0,188452.28125,2121.0,-389.5950012207031
978,7667.0,7361.39990234375,7033.0,7604.3701171875
979,7334.0,6984.224609375,3781.0,3534.760009765625
980,1810.0,1211.9757080078125,4950.0,5093.7099609375
981,39823.0,39956.41015625,3867.0,1326.10498046875
982,45593.0,43784.0,3418.0,900.97998046875
983,904572.0,899140.5,4980.0,1282.1199951171875
984,12064.0,11961.6640625,1679.0,-1993.0999755859375
986,115187.0,114051.640625,5669.0,12144.7998046875
989,894484.0,893093.0625,9132.0,15384.2998046875
990,2380.0,2110.24072265625,5885.0,453.7200012207031
991,3425972.0,3367475.5,59346.0,77185.21875
993,2420.0,2026.580078125,3321.0,1063.0499267578125
994,7924.0,7021.005859375,9094.0,16254.689453125
995,137987.0,135684.828125,7147.0,14360.294921875
996,83913.0,85061.328125,4678.0,9109.740234375
997,9800.0,9841.125,6679.0,8762.3251953125
998,3378329.0,3414736.75,52496.0,48207.65625
999,276015.0,272621.09375,4389.0,5185.2900390625
1000,2663.0,2374.330078125,2688.0,954.75
1001,257178.0,261642.4375,4373.0,8005.64990234375
1003,2910.0,2825.6025390625,4068.0,-819.5650024414062
1004,1806.0,1307.60693359375,2535.0,1431.0799560546875
1005,214060.0,217456.78125,7530.0,10517.544921875
1007,129197.0,127933.3515625,5722.0,5152.60986328125
1008,308575.0,301828.625,6985.0,8740.189453125
1010,12097.0,12451.5234375,4628.0,4139.33984375
1011,7198.0,7016.9267578125,4555.0,6025.4697265625
1012,408479.0,408128.3125,5401.0,7467.6650390625
1013,2092.0,1679.4320068359375,4179.0,5539.06982421875
1015,210264.0,213001.640625,7239.0,15036.314453125
1016,83651.0,83538.5859375,1487.0,-2454.60986328125
1017,9369.0,8725.115234375,3881.0,-330.4100036621094
1018,32735.0,32246.658203125,4912.0,6727.4248046875
1019,11633.0,11517.0791015625,1693.0,-5268.98486328125
1020,29729.0,29310.04296875,3878.0,-5089.43505859375
1021,46715.0,47177.7734375,6806.0,8071.294921875
1022,8230.0,7668.82421875,4868.0,4207.455078125
1023,58344.0,56302.33203125,3205.0,-522.9749755859375
1024,2438.0,1979.5001220703125,99.0,-4505.85009765625
1025,24533.0,23896.51171875,3646.0,1869.97998046875
1027,5793.0,5418.41357421875,1122.0,-1263.5
1028,132171.0,131916.296875,6647.0,160.64500427246094
1029,27904.0,26744.583984375,-392.0,-8601.8701171875
1030,290382.0,290898.84375,4904.0,1130.2149658203125
1031,240076.0,237535.203125,2925.0,3809.594970703125
1032,3699.0,3319.40771484375,4419.0,4746.580078125
1034,3358451.0,3350899.25,51240.0,38550.05078125
1038,280937.0,279118.28125,2818.0,986.1950073242188
1039,132987.0,134482.359375,4342.0,2250.455078125
1041,2604.0,2488.35205078125,2943.0,1834.35498046875
1042,239328.0,476468.0,6629.0,11763.9453125
1043,5129.0,5039.298828125,6350.0,11599.5
1044,100436.0,98984.234375,7772.0,12868.984375
1045,6150.0,9392.259765625,6660.0,14711.7001953125
1046,215965.0,211902.75,7559.0,14889.4443359375
1047,68835.0,70257.203125,10210.0,23744.015625
1048,6908.0,7155.4248046875,9933.0,17760.724609375
1049,202317.0,203777.234375,9852.0,27485.875
1050,1389303.0,1360825.75,11112.0,45772.51953125
1051,934190.0,943953.375,8169.0,28477.484375
1052,3257.0,2704.29150390625,7575.0,8931.2353515625
1053,2279.0,1631.148193359375,6092.0,6397.39501953125
1055,958130.0,950957.9375,4879.0,8499.4599609375
1056,7051.0,6741.00048828125,4717.0,-3450.494873046875
1058,1770.0,1603.3282470703125,4054.0,2068.340087890625
1060,1627.0,1312.0206298828125,2175.0,44.27000045776367
1061,948292.0,941310.125,5805.0,3915.614990234375
1062,7090.0,6897.35400390625,4877.0,6957.89501953125
1063,854557.0,840036.25,6158.0,5733.81982421875
1064,4739.0,4631.42822265625,-1082.0,-7374.56494140625
1065,228992.0,226135.890625,4385.0,-2584.474853515625
1066,895712.0,902292.75,4378.0,10955.2099609375
1067,953361.0,1244025.25,5232.0,15885.8046875
1069,3667.0,3220.7001953125,4612.0,1651.385009765625
1070,48791.0,48549.4453125,6939.0,3985.155029296875
